publicDate,passageTitle,passageContent
2021-02-02,2021年2月2日深圳市新冠肺炎疫情情况,"['2月1日0-24时，深圳新增1例境外输入无症状感染者。', '该境外输入无症状感染者为女性，中国籍，从加纳抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年2月2日', '', '']"
2021-02-01,2021年2月1日深圳市新冠肺炎疫情情况,"['1月31日0-24时，深圳新增1例境外输入无症状感染者。', '该境外输入无症状感染者为男性，中国籍，从俄罗斯抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年2月1日', '']"
2021-01-31,2021年1月31日深圳市新冠肺炎疫情情况,"['1月30日0-24时，深圳新增1例境外输入确诊病例和2例境外输入无症状感染者。', '该例境外输入确诊病例为男性，中国籍，从莫桑比克抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，经专家组会诊，结合流行病学调查、临床症状和CT检测结果，均诊断为新冠肺炎确诊病例（普通型），情况稳定。', '此外，2例境外输入无症状感染者均为男性，中国籍，分别从俄罗斯、莫桑比克抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月31日', '']"
2021-01-30,2021年1月30日深圳市新冠肺炎疫情情况,"['1月29日0-24时，深圳新增1例境外输入无症状感染者。', '该境外输入无症状感染者为男性，中国籍，从科特迪瓦回国。自述2020年11月初在科特迪瓦工作期间曾出现类似感冒症状，有嗅觉减退，曾多次检测IgG抗体阳性。', '1月8日从天津入境，入境后即被集中隔离，1月22日解除隔离观察后返回深圳，途中均佩戴口罩。抵深后居家隔离观察7天，期间未外出。', '1月29日，患者新冠病毒核酸检测初筛阳性，经深圳市疾控中心复核，核酸检测结果亦为阳性，专家组判定其为新冠肺炎无症状感染者（复阳），目前已被转送到深圳市第三人民医院应急病区观察治疗，情况稳定。', '初步判定密切接触者1名，目前已接受集中隔离医学观察，新冠病毒核酸及双抗体检测结果均为阴性。患者住家10份外环境标本结果亦均为阴性。', '深圳市卫生健康委员会', '2021年1月30日', '', '', '跨境司机擅自乱跑乱逛', '接触社区18人', '1月24日中午，龙华区观澜街道牛湖社区网格员，收到异常作业预警信息——“跨境货车司机邓某兴，在已申报作业点区域外停留超过1小时4分”。', '收到消息后，龙华区跨境专班组织观澜街道“三位一体”成员，立即开展现场核查工作，发现邓某兴违反跨境司机轨迹管理规定，擅自前往裕昌路108号业主家（跨境货车停在牛湖社区），并接触社区居民18人！', '', '收到社区报送情况后，龙华区跨境专班迅速组织开展防控处置工作——', '社区三位一体人员立即督促邓某兴立刻返回香港；', '落实18名接触人员社区居家管控工作，社区网格做好管控；', '开展接触者核酸检测工作；', '通知市政人员对货车停留区域及裕昌路108号现场开展消杀工作。', '对于跨境司机邓某兴的违规行为，按程序报送深圳市防境外输入专班，停止邓某兴入境豁免隔离资格60天！']"
2021-01-29,2021年1月29日深圳市新冠肺炎疫情情况,"['1月28日0-24时，深圳新增2例境外输入无症状感染者。', '2例境外输入无症状感染者病例均为中国籍，男性，分别从乌干达、肯尼亚抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月29日', '', '', '“离开深圳再回来要隔离14天”？谣言！', '从昨天起微信群聊里传播着一张“特别提示”的图片，不少人对图片中的提示内容表示质疑', '', '网传图片的背景是高速收费站，在车辆入口前立着一块牌子上面赫然写着：“离开深圳再回来需要隔离14天请想好再上高速！”', '', '▲网传谣言截图', '这张图片很快在深圳市民的微信群里传开，有人提出质疑也有人开始担心，返深是不是真的要隔离14天？', '对此，深圳警方表示：图片为不实消息，请勿传播谣言！', '01、男子造谣被拘留，理由很奇葩', '这样的虚假消息，误导了市民，又给疫情防控添乱。深圳警方介入调查后发现，谣言发布者吴某，居住在宝安区共乐社区。昨天，共乐派出所依法传唤吴某，提及造谣的理由，令人哭笑不得。', '', '吴某把经过P图后的“特别提示”发布到自己的朋友圈里，对于朋友的疑问，吴某还直言“只改了两个字”', '', '', '02、造谣者被行政拘留5天', '民警审讯了解到，吴某造谣、发布不实消息，出发点虽然并没有太大恶意，但给社会造成了不良影响，依照《治安管理处罚法》，警方对吴某处以行政拘留5日的处罚。', '', '深圳明确：这些人核酸检测无需自费！', '春节返乡需要7日内核酸检测阴性证明这一规定出台后不少小伙伴都有这么个疑问：“咱们做核酸检测的，能用医保报销吗？”', '关于这个问题，小编替大家咨询了市医保中心做核酸检测项目医保如何保障？', '看你属于“应检尽检”还是“愿检尽检”人员', '01、“应检尽检”人员核酸检测费用由政府承担', '“应检尽检”人员由定点医疗机构依照相关规定区分', '各定点医疗机构应严格按照市新型冠状病毒肺炎疫情防控指挥部的要求，区分新冠肺炎病毒核酸检测“应检尽检”“愿检尽检”人员。', '1.《深圳市新型冠状病毒肺炎疫情防控指挥部关于做好新冠肺炎疫情常态化防控工作的通知》规定：', '对密切接触者、境外来深人员、国内中高风险地区来深人员、发热门诊患者、新入院患者及陪护人员、急诊留观患者、有流行病学史的普通门急诊患者、医疗机构工作人员、集中隔离医学观察场所工作人员，口岸检疫、转运安置和边防检查人员，福利机构、养老机构、救助管理机构、精神卫生医疗机构、母婴服务类机构、公安司法监管场所等相关人员，以及学校、幼儿园新上岗教职员工实行核酸检测“应检尽检”。', '2.《深圳市新型冠状病毒肺炎疫情防控指挥部办公室关于切实做好农贸市场等重点场所新冠肺炎疫情防控食品安全有关工作的通知》规定：', '对农贸市场、大型商超生鲜肉档、海鲜档、进口水果档等从业人员，以及学校和单位食堂接触生鲜肉、海鲜、进口产品等从业人员做到应检尽检。', '省、市新型冠状病毒肺炎疫情防控指挥部对“应检尽检”人员范围有所调整的，按最新的文件执行。', '属“应检尽检”的深圳医保参保人，核酸检验费用由政府承担，个人无需自付', '已纳入深圳市新型冠状病毒肺炎疫情防控指挥部明确的“应检尽检”人员范围的深圳市基本医疗保险参保人，按规定记账并享受新冠肺炎特殊医疗保障待遇。', '属“应检尽检”的省内及跨省参保人、非参保人，核酸检测费由政府承担，个人无需自付', '已纳入市新型冠状病毒肺炎疫情防控指挥部明确的“应检尽检”人员范围的省内及跨省参保人、非参保人，相关费用由各定点医疗机构先行垫付后，全省统一组织清算。', '02、“愿检尽检”的参保人按医保政策享受相关待遇', '未被纳入市新型冠状病毒肺炎疫情防控指挥部明确的“应检尽检”人员范围的属于“愿检尽检”人员，所需费用由用人单位或个人承担。', '其中属于深圳市基本医疗保险参保人的，可按深圳市原医保政策执行。', '一档参保人可刷医保个人账户支付核酸检测费用', '新冠病毒的核酸检测和相关材料费用属于医保目录内诊疗项目。基本医疗保险一档参保人在市内定点医疗机构产生的门诊基本医疗费用，按照《深圳市社会医疗保险办法》第四十七条规定执行，可以用个人账户余额支付。', '一档个人账户符合条件的，可通过家庭通道支付“家庭成员”的核酸检测费用', '支付条件：', '已办理有效的家庭通道关联；', '基本医疗保险一档参保人个人账户积累额超过本市上年度在岗职工平均工资5%的（目前为6387.85元）。', '超过部分可用于支付其已参加深圳市基本医疗保险的配偶或直系亲属在定点医疗机构就诊时自付的核酸检测费用。', '二三档参保人符合条件的，可享受医保待遇', '属于“愿检尽检”人员的基本医保二档、三档参保人，在市内绑定的社康中心或经绑定的社康中心转诊至相应的结算医院进行核酸检测，核酸检测和材料的费用由社区门诊统筹基金支付90%，但最高支付金额不超过120元。', '《深圳市社会医疗保险办法》第五十四条：', '基本医疗保险二档、三档参保人在本市选定社康中心发生的门诊医疗费用按以下规定处理：', '（二）属于基本医疗保险目录内单项诊疗项目或医用材料的，由社区门诊统筹基金支付90%，但最高支付金额不超过120元。', '社区门诊统筹基金在一个医疗保险年度内支付给每位基本医疗保险二档、三档参保人的门诊医疗费用，总额最高不得超过1000元。', '也就是说，深圳医保二三档参保人绑定的社康中心如果开展核酸检测项目的，或绑定的社康中心同意转诊到结算医院的，可以通过社区门诊统筹基金按规定报销核酸检测的90%费用。']"
2021-01-28,2021年1月28日深圳市新冠肺炎疫情情况,"['1月27日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截至1月27日24时，深圳市累计报告新冠肺炎确诊病例487例。', '深圳市卫生健康委员会', '2021年1月28日', '', '', '春运如何出行？一张图带你拎清', '今天（1月28日）2021年春运正式开启，受到疫情影响', '今年春运出行，需要注意哪些事项？', '旅途中，如何做好自身防护？', '跟随一张图，一起来了解', '']"
2021-01-27,2021年1月27日深圳市新冠肺炎疫情情况,"['1月26日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截至1月26日24时，深圳市累计报告新冠肺炎确诊病例487例。', '深圳市卫生健康委员会', '2021年1月27日', '', '']"
2021-01-26,2021年1月26日深圳市新冠肺炎疫情情况,"['1月25日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截至1月25日24时，深圳市累计报告新冠肺炎确诊病例487例。', '深圳市卫生健康委员会', '2021年1月26日', '', '']"
2021-01-25,2021年1月25日深圳市新冠肺炎疫情情况,"['1月24日0-24时，深圳新增2例境外输入无症状感染者。', '2例境外输入无症状感染者病例均为中国籍，男女各1名，从莫桑比克抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月25日', '']"
2021-01-24,2021年1月24日深圳市新冠肺炎疫情情况,"['1月23日0-24时，深圳新增2例境外输入确诊病例，新增1例无症状感染者。', '2例境外输入确诊病例均为男性，中国籍，从莫桑比克抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '1例无症状感染者为入境人员隔离酒店工作人员，1月23日例行健康监测时排查发现核酸检测阳性，深圳市疾控中心复核亦为阳性，专家组判定其为新冠肺炎无症状感染者，已被转送到深圳市第三人民医院应急病区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月24日', '']"
2021-01-23,2021年1月23日深圳市新冠肺炎疫情情况,"['1月22日0-24时，深圳新增3例境外输入无症状感染者。', '3例境外输入无症状感染者均为中国籍，分别从美国（1名女性）、南非（1名男性1名女性）抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月23日', '']"
2021-01-22,2021年1月22日深圳市新冠肺炎疫情情况,"['1月21日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截至1月21日24时，深圳市累计报告新冠肺炎确诊病例485例。', '深圳市卫生健康委员会', '2021年1月22日', '']"
2021-01-21,2021年1月21日深圳市新冠肺炎疫情情况,"['1月20日0-24时，深圳新增1例境外输入无症状感染者。', '该例境外输入无症状感染者为女性，中国籍，从刚果（金）回国。', '据其自诉于2020年9月底在非洲刚果（金）出现咽部不适，在当地进行新冠病毒核酸检测，结果为阳性，自行服药后症状消失，之后共做了4次检测核酸，结果均为阴性。', '2020年12月29日，患者乘坐飞机抵达广州白云机场入境，核酸检测结果为阴性，入境时申报有新冠病毒既往感染史。', '按照广东省入境人员“14+7”隔离政策，患在14天集中隔离医学观察（2020年12月29日至2021年1月12日）期间3次接受新冠病毒核酸检测，结果均为阴性。', '14天集中隔离结束后，患者抵达深圳市龙华区汇德大厦铂瑞斯酒店3号楼1615房继续进行7天健康管理。', '健康管理第7天，即2021年1月19日，患者在深圳大学总医院进行核酸检测，结果为阳性。当天深圳市疾控中心完成复核，结果亦为阳性。随后被负压救护车转送到深圳市第三人民医院应急病区观察治疗。', '经专家组会诊，结合流行病学调查、临床症状和CT检测结果，诊断为境外输入的新冠肺炎无症状感染者，目前其情况稳定。', '深圳市卫生健康委员会', '2021年1月21日', '']"
2021-01-20,2021年1月20日深圳市新冠肺炎疫情情况,"['1月19日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截至1月19日24时，深圳市累计报告新冠肺炎确诊病例485例。', '深圳市卫生健康委员会', '2021年1月20日', '']"
2021-01-19,2021年1月19日深圳市新冠肺炎疫情情况,"['1月18日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止1月18日24时，深圳市累计报告新冠肺炎确诊病例485例。', '深圳市卫生健康委员会', '2021年1月19日', '']"
2021-01-18,2021年1月18日深圳市新冠肺炎疫情情况,"['1月17日0-24时，深圳新增1例境外输入无症状感染者。', '该例境外输入无症状感染者为男性，中国籍，从莫桑比克抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月18日', '']"
2021-01-17,2021年1月17日深圳市新冠肺炎疫情情况,"['1月16日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止1月16日24时，深圳市累计报告新冠肺炎确诊病例485例。', '深圳市卫生健康委员会', '2021年1月17日', '']"
2021-01-16,2021年1月16日深圳市新冠肺炎疫情情况,"['1月15日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截至1月15日24时，深圳市累计报告新冠肺炎确诊病例485例。', '深圳市卫生健康委员会', '2021年1月16日', '']"
2021-01-15,2021年1月15日深圳市新冠肺炎疫情情况,"['1月14日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止1月14日24时，深圳市累计报告新冠肺炎确诊病例485例。', '深圳市卫生健康委员会', '2021年1月15日', '深圳市民公共卫生安全守则', '近期全国多地突发疫情', '为了让在深圳的宝宝们做好疫情防范', '深圳市民公共卫生安全守则出炉！', '', '', '', '', '', '', '', '', '', '']"
2021-01-14,2021年1月14日深圳市新冠肺炎疫情情况,"['1月13日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止1月13日24时，深圳市累计报告新冠肺炎确诊病例485例。', '深圳市卫生健康委员会', '2021年1月14日', '']"
2021-01-13,2021年1月13日深圳市新冠肺炎疫情情况,"['1月12日0-24时，深圳新增1例境外输入确诊病例和1例境外输入无症状感染者。', '该例境外输入确诊病例为女性，中国籍，从香港抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，经专家组会诊，结合流行病学调查、临床症状和CT检测结果，诊断为新冠病毒肺炎确诊病例（普通型），目前情况稳定。', '此外，另1例境外输入无症状感染者为男性，香港籍跨境货车司机。1月11日深圳市罗湖医院集团检验中心报告其新冠病毒核酸初筛结果为阳性；22时，深圳市疾控中心复核结果亦为阳性，新冠病毒抗体IgM、IgG均为阴性。随后，疾控部门通知该病例在皇岗口岸接受调查，并将其转送至深圳市第三人民医院应急院区观察治疗。专家组会诊后，结合流行病学调查、临床症状和CT检测结果，诊断为新冠病毒肺炎无症状感染者，目前情况稳定。', '深圳市卫生健康委员会', '2021年1月13日', '']"
2021-01-12,2021年1月12日深圳市新冠肺炎疫情情况,"['1月11日0-24时，深圳新增1例境外输入无症状感染者。', '该境外输入无症状感染者为男性，中国籍，从日本抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月12日', '']"
2021-01-11,2021年1月11日深圳市新冠肺炎疫情情况,"['1月10日0-24时，深圳新增2例境外输入无症状感染者。', '2例境外输入无症状感染者均为男性，中国籍，分别从布隆迪、肯尼亚抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月11日', '', '']"
2021-01-10,2021年1月10日深圳市新冠肺炎疫情情况,"['1月9日0-24时，深圳新增1例境外输入无症状感染者。', '该例境外输入无症状感染者为男性，中国籍，从俄罗斯抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月10日', '', '']"
2021-01-09,2021年1月9日深圳市新冠肺炎疫情情况,"['1月8日0-24时，深圳新增1例境外输入无症状感染者。', '该境外输入无症状感染者为男性，中国籍，从俄罗斯抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，目前情况稳定。', '深圳市卫生健康委员会', '2021年1月9日', '', '']"
2021-01-08,2021年1月8日深圳市新冠肺炎疫情情况,"['1月7日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止1月7日24时，深圳市累计报告新冠肺炎确诊病例484例。', '深圳市卫生健康委员会', '2021年1月8日', '']"
2021-01-07,2021年1月7日深圳市新冠肺炎疫情情况,"['1月6日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止1月6日24时，深圳市累计报告新冠肺炎确诊病例484例。', '深圳市卫生健康委员会', '2021年1月7日', '']"
2021-01-06,2021年1月6日深圳市新冠肺炎疫情情况,"['1月5日0-24时，深圳新增1例境外输入确诊病例和3例境外输入无症状感染者。', '该境外输入确诊病例为男性，中国籍，从香港抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，经专家组会诊，结合流行病学调查、临床症状和CT检测结果，判定为新冠肺炎病例（普通型），目前情况稳定。', '此外，3例境外输入无症状感染者均为中国籍，其中男性2人，女性1人，分别从南非、肯尼亚抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，目前情况稳定。', '深圳市卫生健康委员会', '2021年1月6日', '']"
2021-01-05,2021年1月5日深圳市新冠肺炎疫情情况,"['1月4日0-24时，深圳新增1例境外输入无症状感染者。', '该例境外输入无症状感染者为男性，中国籍，从日本抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月5日', '']"
2021-01-04,2021年1月4日深圳市新冠肺炎疫情情况,"['1月3日0-24时，深圳新增2例境外输入无症状感染者。', '2例境外输入无症状感染者均为男性，中国籍，分别从莫桑比克、乌干达抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2021年1月4日', '']"
2021-01-03,2021年1月3日深圳市新冠肺炎疫情情况,"['1月2日0-24时，深圳新增1例境外输入无症状感染者。', '该例境外输入无症状感染者为男性，中国籍，从香港抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2020年1月3日', '']"
2021-01-02,2021年1月2日深圳市新冠肺炎疫情情况,"['1月1日0-24时，深圳新增1例境外输入确诊病例和5例境外输入无症状感染者。', '该境外输入确诊病例为男性，中国籍，从美国抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，经专家组会诊，结合流行病学调查、临床症状和CT检测结果，判定为新冠肺炎病例（普通型），目前情况稳定。', '此外，5例境外输入无症状感染者均为中国籍，其中男性4人，女性1人，分别从南非、莱索托抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，目前情况稳定。', '深圳市卫生健康委员会', '2021年1月2日', '']"
2021-01-01,2021年1月1日深圳市新冠肺炎疫情情况,"['12月31日0-24时，深圳新增1例境外输入确诊病例和1例境外输入无症状感染者。', '该境外输入确诊病例为男性，中国籍，从俄罗斯抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，经专家组会诊，结合流行病学调查、临床症状和CT检测结果，判定为新冠肺炎病例（普通型），目前情况稳定。', '此外，另一例境外输入无症状感染者为女性，中国籍，从美国抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，目前情况稳定。', '深圳市卫生健康委员会', '2021年1月1日', '']"
2020-12-31,2020年12月31日深圳市新冠肺炎疫情情况,"['12月30日0-24时，深圳新增2例境外输入新冠肺炎确诊病例。', '2例确诊病例均为男性，中国籍，从俄罗斯抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，经专家组会诊，结合流行病学调查、临床症状和CT检测结果，判定为新冠病毒肺炎确诊病例（普通型），目前情况稳定。', '深圳市卫生健康委员会', '2020年12月31日', '']"
2020-12-30,2020年12月30日深圳市新冠肺炎疫情情况,"['12月29日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止12月29日24时，深圳市累计报告新冠肺炎确诊病例479例。', '深圳市卫生健康委员会', '2020年12月30日', '', '香港入境深圳须持有通关当日的健康驿站预约确认单', '根据近期新冠肺炎疫情变化实际，为进一步加强粤港疫情联防联控，保障口岸通关秩序和入境人员健康管理资源有效配置，经粤港两地政府沟通协商，现通告如下：', '自2021年1月5日上午10:00时起，由香港经深圳湾口岸入境人员,入境时必须持有粤港两地政府认可的具备资质的检测机构出具的生成时间为24小时内的核酸检测阴性结果纸质报告以及健康驿站房间网上预约系统生成的通关当日有效的预约确认单，入境后接受14天集中隔离医学观察。经批准豁免入境隔离的重要公务商务人员、跨境货车司机等人员，仍按现行规定执行。以上政策将根据粤港疫情变化动态调整。', '特此通告。', '深圳市新型冠状病毒肺炎疫情防控指挥部', '2020年12月29日', '附件1：“健康驿站房间网上预约系统”操作指引（简体版）', '', '附件2：“健康驛站房間線上預約系統”操作指引（繁體版）', '', '香港特区政府公布的新冠病毒核酸检测医疗机构，请扫码查看', '']"
2020-12-29,2020年12月29日深圳市新冠肺炎疫情情况,"['12月28日0-24时，深圳新增1例境外输入无症状感染者。', '该境外输入无症状感染者为男性，中国籍，从美国抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2020年12月29日', '']"
2020-12-28,2020年12月28日深圳市新冠肺炎疫情情况,"['12月27日0-24时，深圳新增4例无症状感染者，其中1例为外地返深人员，3例为境外输入无症状感染者。', '外地返深人员详情', '外地返深无症状感染者王某，男，27岁，居住于深圳市宝安区海安苑1栋。', '12月7日-12日，12月21日-25日在北京出差，其余时间均在深圳。', '12月6日、14日、20日先后到深圳市宝安区人民医院进行3次核酸检测，结果为阴性。', '12月26日从北京返回深圳后，当天下午到宝安区人民医院进行核酸检测。', '12月27日凌晨0时44分，初筛结果呈阳性，随即被120救护车接到宝安区人民医院隔离病房留观。', '随后，深圳市疾控中心完成复核，核酸检测结果亦为阳性，血清抗体检测为阴性。王某即被转到深圳市第三人民医院应急院区，经专家组诊断，为无症状感染者，目前情况稳定。', '此外，3例境外输入无症状感染者均为男性，其中中国籍2名、菲律宾籍1名，分别从俄罗斯、莫桑比克、菲律宾抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2020年12月28日', '']"
2020-12-27,2020年12月27日深圳市新冠肺炎疫情情况,"['12月26日0-24时，深圳新增3例境外输入无症状感染者。', '3例境外输入无症状感染者均为男性，中国籍，分别从俄罗斯（1例）、肯尼亚（2例）抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2020年12月27日', '']"
2020-12-26,2020年12月26日深圳市新冠肺炎疫情情况,"['12月25日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止12月25日24时，深圳市累计报告新冠肺炎确诊病例479例。', '深圳市卫生健康委员会', '2020年12月26日', '']"
2020-12-25,2020年12月25日深圳市新冠肺炎疫情情况,"['12月24日0-24时，深圳新增2例境外输入无症状感染者。', '2例境外输入无症状感染者中，男性1名和女性1名，均为中国籍，分别从美国、俄罗斯抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2020年12月25日', '']"
2020-12-24,2020年12月24日深圳市新冠肺炎疫情情况,"['12月23日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止12月23日24时，深圳市累计报告新冠肺炎确诊病例479例。', '深圳市卫生健康委员会', '2020年12月24日', '']"
2020-12-23,2020年12月23日深圳市新冠肺炎疫情情况,"['12月22日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止12月22日24时，深圳市累计报告新冠肺炎确诊病例479例。', '深圳市卫生健康委员会', '2020年12月23日', '', '深圳市民健康公约20条来了！', '1. 健康责任我担起2. 社交距离需一米3. 公共场所戴口罩4. 咳嗽喷嚏遮嘴鼻5. 开窗通风勤洗手6. 公筷公勺好风气7. 爱国卫生除四害8. 分门别类扔垃圾9. 饲养宠物守规定10. 毒菇野味应远离\xa011. 合理膳食搭配好12. 适量运动常坚持13. 戒烟限酒不熬夜14. 心理平衡少生气15. 急救技能要掌握16. 危险标识多留意17.预防接种按程序18.身体不适早就医19. 防治疾病讲科学20. 健康深圳齐努力', '1. 健康责任我担起', '2. 社交距离需一米', '3. 公共场所戴口罩', '4. 咳嗽喷嚏遮嘴鼻', '5. 开窗通风勤洗手', '6. 公筷公勺好风气', '7. 爱国卫生除四害', '8. 分门别类扔垃圾', '9. 饲养宠物守规定', '10. 毒菇野味应远离', '11. 合理膳食搭配好', '12. 适量运动常坚持', '13. 戒烟限酒不熬夜', '14. 心理平衡少生气', '15. 急救技能要掌握', '16. 危险标识多留意', '17.预防接种按程序', '18.身体不适早就医', '19. 防治疾病讲科学', '20. 健康深圳齐努力', '']"
2020-12-22,2020年12月22日深圳市新冠肺炎疫情情况,"['12月21日0-24时，深圳新增1例境外输入确诊病例和4例境外输入无症状感染者。', '该例境外输入确诊病例为男性，中国籍，从日本抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，经临床专家会诊，结合流行病学调查、临床症状和CT检查结果，判定为新冠肺炎确诊病例（普通型），目前情况稳定。', '此外，4例境外输入无症状感染者中，男性1名、女性3名，均为中国籍，分别从俄罗斯（3例）、美国（1例）抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2020年12月22日', '']"
2020-12-21,2020年12月21日深圳市新冠肺炎疫情情况,"['12月20日0-24时，深圳新增3例境外输入无症状感染者。', '3例无症状感染者中，男性2名，女性1名，均为中国籍，从俄罗斯抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2020年12月21日', '']"
2020-12-20,2020年12月20日深圳市新冠肺炎疫情情况,"['12月19日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止12月19日24时，深圳市累计报告新冠肺炎确诊病例478例。', '深圳市卫生健康委员会', '2020年12月20日', '']"
2020-12-19,2020年12月19日深圳市新冠肺炎疫情情况,"['12月18日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止12月18日24时，深圳市累计报告新冠肺炎确诊病例478例。', '深圳市卫生健康委员会', '2020年12月19日']"
2020-12-18,2020年12月18日深圳市新冠肺炎疫情情况,"['12月17日0-24时，深圳新增2例境外输入确诊病例和2例境外输入无症状感染者。', '2例境外输入确诊病例均为女性，中国籍，从美国抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，经临床专家会诊，结合流行病学调查、临床症状和CT检查结果，判定为新冠肺炎确诊病例（普通型），目前情况稳定。', '此外，2例境外输入无症状感染者分别为1名男性和1名女性，中国籍，从美国抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2020年12月18日', '']"
2020-12-17,2020年12月17日深圳市新冠肺炎疫情情况,"['12月16日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止12月16日24时，深圳市累计报告新冠肺炎确诊病例476例。', '深圳市卫生健康委员会', '2020年12月17日', '']"
2020-12-16,2020年12月16日深圳市新冠肺炎疫情情况,"['12月15日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止12月15日24时，深圳市累计报告新冠肺炎确诊病例476例。', '深圳市卫生健康委员会', '2020年12月16日', '']"
2020-12-15,2020年12月15日深圳市新冠肺炎疫情情况,"['12月14日0-24时，深圳无新增确诊病例，无新增无症状感染者。', '截止12月14日24时，深圳市累计报告新冠肺炎确诊病例476例。', '深圳市卫生健康委员会', '2020年12月15日', '']"
2020-12-14,2020年12月14日深圳市新冠肺炎疫情情况,"['12月13日0-24时，深圳新增2例境外输入无症状感染者。', '该2例无症状感染者均为男性，中国籍，分别从俄罗斯、肯尼亚抵深。入境后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2020年12月14日', '']"
